DateTime,AI Demand,AI Wind Availability,AI Wind Generation,AI Solar Generation,SNSP,AI Oversupply,Moyle I/C,EWIC I/C,Inter-Jurisdictional Flow
2025-03-15 07:15:00+00:00,4851.536,151.936,112.428,71.135,0.32770000000000005,0.0,441.626,529.88,-219.06
2025-03-15 07:30:00+00:00,4927.3910000000005,155.185,116.497,121.37899999999999,0.3342,0.0,441.614,529.92,-203.66
2025-03-15 07:45:00+00:00,4984.844,150.905,112.63000000000001,181.84500000000003,0.342,0.0,441.642,529.92,-187.57
2025-03-15 08:00:00+00:00,5035.365,148.81199999999998,109.681,239.367,0.34369999999999995,0.0,441.625,494.04,-179.23
2025-03-15 08:15:00+00:00,5100.87,142.007,104.077,297.471,0.3481,0.0,441.555,489.89,-153.9
2025-03-15 08:30:00+00:00,5144.193,136.885,97.938,348.812,0.3616,0.0,441.553,529.84,-133.09
2025-03-15 08:45:00+00:00,5178.719,125.85,87.50200000000001,425.39799999999997,0.3689,0.0,441.544,506.44,-122.58
2025-03-15 09:00:00+00:00,5233.597,118.205,81.052,492.143,0.364,0.0,441.548,433.08,-125.74
2025-03-15 09:15:00+00:00,5252.948,111.637,77.217,548.6759999999999,0.3716,0.0,441.511,432.92,-120.55
2025-03-15 09:30:00+00:00,5236.921,104.623,73.181,602.319,0.3958,0.0,441.524,506.31,-116.78
2025-03-15 09:45:00+00:00,5205.995,104.207,70.581,636.706,0.40490000000000004,0.0,441.537,500.58,-138.41
2025-03-15 10:00:00+00:00,5189.258,108.73700000000001,73.887,663.09,0.39899999999999997,0.0,441.536,426.08,-148.58
2025-03-15 10:15:00+00:00,5155.612,120.434,85.525,652.8629999999999,0.3958,0.0,441.528,396.38,-164.11
2025-03-15 10:30:00+00:00,5129.320000000001,124.102,91.526,646.56,0.40850000000000003,0.0,441.514,457.94,-163.85
2025-03-15 10:45:00+00:00,5104.582,124.008,93.20100000000001,561.379,0.3935,0.0,441.523,446.96,-176.97
2025-03-15 11:00:00+00:00,5103.477000000001,135.494,104.071,512.8,0.3829,0.0,441.556,446.26,-181.5
2025-03-15 11:15:00+00:00,5100.421,139.53900000000002,106.67099999999999,503.641,0.3942,0.0,441.542,515.66,-147.82
2025-03-15 11:30:00+00:00,5085.262000000001,142.88400000000001,116.49700000000001,444.967,0.38880000000000003,0.0,441.518,529.87,-144.77
2025-03-15 11:45:00+00:00,5084.709,150.701,124.04,502.87300000000005,0.40130000000000005,0.0,441.548,529.92,-130.5
2025-03-15 12:00:00+00:00,5080.596,153.875,129.11599999999999,566.722,0.41479999999999995,0.0,441.549,529.88,-145.8
2025-03-15 12:15:00+00:00,5077.884999999999,155.425,127.35300000000001,511.017,0.40299999999999997,0.0,441.537,529.88,-142.84
2025-03-15 12:30:00+00:00,5070.139,160.281,130.749,461.245,0.3961,0.0,441.55,529.89,-142.36
2025-03-15 12:45:00+00:00,5061.167,165.298,136.678,468.12,0.3947,0.0,441.546,529.9,-145.17
2025-03-15 13:00:00+00:00,5053.523,166.17700000000002,136.628,468.495,0.3917,0.0,441.536,529.92,-142.59
2025-03-15 13:15:00+00:00,5034.218999999999,170.244,145.209,411.10400000000004,0.38380000000000003,0.0,441.542,529.9,-137.4
2025-03-15 13:30:00+00:00,5026.969999999999,165.97899999999998,140.713,401.514,0.38060000000000005,0.0,441.569,529.9,-125.91
2025-03-15 13:45:00+00:00,4991.761,163.392,135.325,424.65299999999996,0.3873,0.0,441.575,529.9,-131.59
2025-03-15 14:00:00+00:00,4969.842,175.514,145.357,494.48,0.4044,0.0,441.568,529.91,-140.56
2025-03-15 14:15:00+00:00,4955.284,174.374,145.127,400.977,0.3895,0.0,441.572,529.86,-175.0
2025-03-15 14:30:00+00:00,4935.548000000001,180.847,151.548,407.173,0.3953,0.0,441.564,529.89,-177.33
2025-03-15 14:45:00+00:00,4915.79,187.87,160.353,439.859,0.40409999999999996,0.0,441.557,529.91,-178.54
2025-03-15 15:00:00+00:00,4957.162,191.13400000000001,161.048,422.79,0.39659999999999995,0.0,441.605,529.9,-185.99
2025-03-15 15:15:00+00:00,4967.04,200.55700000000002,173.376,362.331,0.3873,0.0,441.623,529.89,-172.54
2025-03-15 15:30:00+00:00,4960.74,200.42899999999997,174.30700000000002,346.53200000000004,0.38789999999999997,0.0,441.62,529.89,-170.34
2025-03-15 15:45:00+00:00,4993.617,199.462,171.709,300.20799999999997,0.3761,0.0,441.607,529.89,-161.0
2025-03-15 16:00:00+00:00,5039.459,212.924,186.66899999999998,312.767,0.3779,0.0,441.588,529.91,-152.48
2025-03-15 16:15:00+00:00,5139.013,216.819,193.76399999999998,286.328,0.3667,0.0,441.631,529.91,-133.62
2025-03-15 16:30:00+00:00,5224.385,229.60600000000002,206.14,273.428,0.3601,0.0,441.633,529.89,-108.91
2025-03-15 16:45:00+00:00,5287.396,229.57,206.45999999999998,182.851,0.3387,0.0,441.64,529.93,-83.19
2025-03-15 17:00:00+00:00,5384.122,237.094,216.38400000000001,150.837,0.3296,0.0,441.682,529.99,-55.13
2025-03-15 17:15:00+00:00,5476.831,233.574,210.512,115.231,0.31670000000000004,0.0,441.629,529.99,-31.22
2025-03-15 17:30:00+00:00,5547.878,224.56099999999998,200.155,71.651,0.3029,0.0,441.591,529.98,-7.12
2025-03-15 17:45:00+00:00,5611.58,236.553,216.245,38.9,0.2973,0.0,441.602,529.98,-7.3
2025-03-15 18:00:00+00:00,5642.13,255.27599999999998,231.698,17.624000000000002,0.2977,0.0,441.603,529.97,-1.8
2025-03-15 18:15:00+00:00,5672.258,284.756,258.073,5.844,0.2988,0.0,441.602,529.98,-9.52
2025-03-15 18:30:00+00:00,5707.995,324.127,293.059,1.24,0.3041,0.0,441.609,529.99,-0.03
2025-03-15 18:45:00+00:00,5783.237,352.845,320.425,0.0,0.3043,0.0,441.597,529.98,0.75
2025-03-15 19:00:00+00:00,5821.766,387.714,352.79600000000005,0.25,0.3115,0.0,441.606,529.98,-37.73
2025-03-15 19:15:00+00:00,5786.469,406.183,371.717,0.6,0.3178,0.0,441.589,529.98,-55.8
2025-03-15 19:30:00+00:00,5722.969,417.96500000000003,383.459,0.69,0.3184,0.0,441.582,529.98,-42.85
2025-03-15 19:45:00+00:00,5646.939,424.596,387.889,0.68,0.3226,0.0,441.595,529.98,-44.78
2025-03-15 20:00:00+00:00,5554.751,444.89,404.51099999999997,0.66,0.3261,0.0,441.613,529.97,-64.12
2025-03-15 20:15:00+00:00,5481.708,458.426,416.244,0.66,0.332,0.0,441.612,529.97,-88.64
2025-03-15 20:30:00+00:00,5414.268,425.217,387.094,0.65,0.3307,0.0,441.603,529.97,-107.18
2025-03-15 20:45:00+00:00,5348.2880000000005,395.473,357.15799999999996,0.67,0.32909999999999995,0.0,441.595,529.98,-114.82
2025-03-15 21:00:00+00:00,5275.454,389.057,353.495,0.66,0.33299999999999996,0.0,441.614,529.97,-129.21
2025-03-15 21:15:00+00:00,5198.084,397.659,366.345,0.65,0.34020000000000006,0.0,441.562,529.97,-144.79
2025-03-15 21:30:00+00:00,5116.120000000001,410.53,379.687,0.67,0.34840000000000004,0.0,441.578,529.97,-165.83
2025-03-15 21:45:00+00:00,5036.063,411.341,379.872,0.64,0.3539,0.0,441.575,529.92,-177.07
2025-03-15 22:00:00+00:00,4954.4529999999995,383.828,351.473,0.65,0.3538,0.0,441.566,529.93,-198.69
2025-03-15 22:15:00+00:00,4865.133,350.01,316.27,0.63,0.3532,0.0,441.539,529.92,-217.69
2025-03-15 22:30:00+00:00,4782.502,346.644,314.216,0.63,0.3583,0.0,441.548,529.91,-232.98
2025-03-15 22:45:00+00:00,4706.4619999999995,325.31800000000004,295.51000000000005,0.22,0.3579,0.0,441.532,529.87,-253.6
2025-03-15 23:00:00+00:00,4736.798,315.66400000000004,287.63899999999995,0.0,0.34729999999999994,0.0,441.539,529.89,-282.92
2025-03-15 23:15:00+00:00,4689.644,295.881,270.979,0.0,0.3442,0.0,441.529,529.93,-295.15
2025-03-15 23:30:00+00:00,4624.43,273.952,250.183,0.0,0.3403,0.0,441.51,529.92,-317.0
2025-03-15 23:45:00+00:00,4547.214,251.572,226.303,0.0,0.3407,0.0,441.502,529.91,-325.17
2025-03-16 00:00:00+00:00,4500.798,240.506,217.916,0.0,0.33509999999999995,0.0,441.524,492.09,-343.23
2025-03-16 00:15:00+00:00,4436.923,232.67399999999998,210.145,0.0,0.3237,0.0,441.565,419.01,-361.36
2025-03-16 00:30:00+00:00,4376.579,218.395,195.76600000000002,0.0,0.3156,0.0,441.524,372.63,-372.85
2025-03-16 00:45:00+00:00,4320.328,210.459,185.833,0.0,0.3171,0.0,441.527,373.23,-349.14
2025-03-16 01:00:00+00:00,4313.6359999999995,204.579,178.678,0.0,0.31989999999999996,0.0,441.537,400.86,-330.66
2025-03-16 01:15:00+00:00,4277.175,208.079,181.84,0.0,0.32299999999999995,0.0,441.512,401.01,-308.41
2025-03-16 01:30:00+00:00,4224.162,205.772,180.243,0.0,0.3222,0.0,441.49,380.82,-307.39
2025-03-16 01:45:00+00:00,4172.95,206.814,181.306,0.0,0.32380000000000003,0.0,441.518,368.31,-302.27
2025-03-16 02:00:00+00:00,4213.335,210.889,185.705,0.0,0.3045,0.0,411.125,318.92,-292.91
2025-03-16 02:15:00+00:00,4202.607,205.922,179.86700000000002,0.0,0.29109999999999997,0.0,392.306,277.29,-279.17
2025-03-16 02:30:00+00:00,4175.371999999999,200.724,174.93,0.0,0.2909,0.0,392.318,276.87,-307.13
2025-03-16 02:45:00+00:00,4133.704,203.62,175.178,0.0,0.3085,0.0,392.336,351.83,-296.52
2025-03-16 03:00:00+00:00,4126.078,209.421,182.713,0.0,0.3224,0.0,392.359,426.84,-295.94
2025-03-16 03:15:00+00:00,4099.897,213.139,187.599,0.0,0.332,0.0,392.339,457.19,-296.55
2025-03-16 03:30:00+00:00,4076.4759999999997,210.75199999999998,185.59199999999998,0.0,0.31920000000000004,0.0,392.356,387.26,-318.06
2025-03-16 03:45:00+00:00,4058.786,210.942,185.513,0.0,0.32659999999999995,0.0,392.4,404.86,-305.81
2025-03-16 04:00:00+00:00,4058.263,213.09,187.328,0.0,0.3428,0.0,392.528,479.86,-291.13
2025-03-16 04:15:00+00:00,4036.375,211.879,188.989,0.0,0.35009999999999997,0.0,392.54,495.97,-273.59
2025-03-16 04:30:00+00:00,4023.4139999999998,216.98600000000002,193.388,0.0,0.3382,0.0,392.57,421.96,-287.21
2025-03-16 04:45:00+00:00,4013.098,222.379,200.19,0.0,0.33899999999999997,0.0,392.576,417.65,-289.59
2025-03-16 05:00:00+00:00,4021.955,229.72400000000002,207.689,0.0,0.358,0.0,392.561,492.58,-269.69
2025-03-16 05:15:00+00:00,4005.522,224.40300000000002,204.978,0.0,0.3677,0.0,392.569,529.92,-291.09
2025-03-16 05:30:00+00:00,4000.2920000000004,232.33299999999997,213.22799999999998,0.0,0.3629,0.0,392.551,494.33,-297.14
2025-03-16 05:45:00+00:00,4022.7149999999997,232.094,212.353,0.0,0.3588,0.0,392.581,489.98,-301.8
2025-03-16 06:00:00+00:00,4090.999,244.55,222.839,0.0,0.3654,0.0,392.594,529.87,-294.82
2025-03-16 06:15:00+00:00,4106.536,260.115,237.35899999999998,0.0,0.3697,0.0,407.035,504.01,-298.75
2025-03-16 06:30:00+00:00,4112.0,254.786,231.36599999999999,0.17,0.36829999999999996,0.0,441.815,439.12,-321.04
2025-03-16 06:45:00+00:00,4135.014999999999,250.71099999999998,224.694,7.173,0.3579,0.0,441.912,366.14,-313.74
2025-03-16 07:00:00+00:00,4232.688,245.736,217.352,22.738,0.3489,0.0,441.89,353.51,-315.72
2025-03-16 07:15:00+00:00,4301.898,255.025,224.11700000000002,52.47,0.3682,0.0,441.816,427.93,-292.14
2025-03-16 07:30:00+00:00,4369.621999999999,269.733,241.816,92.742,0.38880000000000003,0.0,441.795,487.57,-282.45
2025-03-16 07:45:00+00:00,4434.442,261.411,238.391,134.988,0.3822,0.0,441.568,435.05,-290.78
2025-03-16 08:00:00+00:00,4482.849,249.086,226.481,185.864,0.3716,0.0,441.595,360.05,-282.43
2025-03-16 08:15:00+00:00,4557.551,243.83800000000002,217.23199999999997,245.552,0.3617,0.0,441.571,285.71,-304.09
2025-03-16 08:30:00+00:00,4626.8189999999995,230.543,202.90900000000002,296.355,0.3664,0.0,441.604,298.97,-306.27
2025-03-16 08:45:00+00:00,4680.6359999999995,225.217,198.18599999999998,346.867,0.3843,0.0,441.593,357.22,-286.92
2025-03-16 09:00:00+00:00,4760.755,217.49,187.813,382.319,0.3799,0.0,441.537,336.97,-281.95
2025-03-16 09:15:00+00:00,4823.996,215.63400000000001,184.986,408.42900000000003,0.3837,0.0,441.549,356.45,-268.02
2025-03-16 09:30:00+00:00,4866.977,225.978,193.787,477.242,0.40490000000000004,0.0,441.52,398.92,-250.07
2025-03-16 09:45:00+00:00,4892.449,256.051,224.031,498.654,0.40159999999999996,0.0,441.547,334.07,-245.22
2025-03-16 10:00:00+00:00,4930.192,279.844,250.75400000000002,498.467,0.39039999999999997,0.0,441.534,259.09,-231.53
2025-03-16 10:15:00+00:00,4936.198,307.144,274.035,489.409,0.3858,0.0,441.543,221.79,-227.48
2025-03-16 10:30:00+00:00,4934.487999999999,293.543,264.27,495.65,0.39399999999999996,0.0,441.529,265.92,-219.98
2025-03-16 10:45:00+00:00,4918.96,290.94,259.61,485.147,0.391,0.0,441.538,260.55,-234.74
2025-03-16 11:00:00+00:00,4936.291,305.192,273.673,539.682,0.39380000000000004,0.0,441.516,215.25,-230.66
2025-03-16 11:15:00+00:00,4939.463,307.285,279.988,493.95000000000005,0.38299999999999995,0.0,441.562,209.92,-201.85
2025-03-16 11:30:00+00:00,4923.460999999999,305.737,277.383,463.402,0.3703,0.0,441.611,172.01,-199.32
2025-03-16 11:45:00+00:00,4936.159000000001,327.282,299.252,505.465,0.3815,0.0,441.621,172.25,-178.27
2025-03-16 12:00:00+00:00,4963.664,310.137,279.17499999999995,517.915,0.3848,0.0,441.637,218.3,-152.35
2025-03-16 12:15:00+00:00,4982.002,311.606,273.644,523.7570000000001,0.3851,0.0,441.627,217.71,-145.95
2025-03-16 12:30:00+00:00,4973.385,312.25,279.09,500.972,0.3747,0.0,441.636,169.25,-161.37
2025-03-16 12:45:00+00:00,4966.784,300.444,271.18,528.508,0.3779,0.0,441.625,163.45,-150.2
2025-03-16 13:00:00+00:00,4961.394,311.784,281.716,502.08299999999997,0.3762,0.0,441.623,180.25,-142.15
2025-03-16 13:15:00+00:00,4938.919,334.02000000000004,300.15500000000003,388.56,0.35009999999999997,0.0,441.606,129.1,-156.98
2025-03-16 13:30:00+00:00,4901.07,324.946,289.75,414.644,0.3471,0.0,441.616,86.22,-165.04
2025-03-16 13:45:00+00:00,4867.8150000000005,316.025,283.469,374.264,0.34240000000000004,0.0,441.592,99.76,-176.3
2025-03-16 14:00:00+00:00,4838.977,315.296,278.23,387.52,0.35810000000000003,0.0,441.595,168.89,-175.31
2025-03-16 14:15:00+00:00,4822.0960000000005,322.50100000000003,282.76300000000003,434.519,0.3818,0.0,441.582,221.67,-204.23
2025-03-16 14:30:00+00:00,4815.488,303.044,266.649,390.62,0.3644,0.0,441.591,191.59,-201.47
2025-03-16 14:45:00+00:00,4816.588,298.395,268.336,393.114,0.36810000000000004,0.0,441.573,210.81,-189.79
2025-03-16 15:00:00+00:00,4836.13,288.447,260.702,334.248,0.36590000000000006,0.0,441.586,281.15,-186.25
2025-03-16 15:15:00+00:00,4853.516,302.298,273.247,343.56899999999996,0.37420000000000003,0.0,441.636,303.18,-183.17
2025-03-16 15:30:00+00:00,4884.761,313.48199999999997,288.055,296.743,0.3635,0.0,441.644,327.92,-183.48
2025-03-16 15:45:00+00:00,4917.743,322.23199999999997,301.196,269.334,0.3704,0.0,441.636,402.89,-168.59
2025-03-16 16:00:00+00:00,4973.112999999999,327.932,302.64799999999997,241.484,0.38130000000000003,0.0,441.642,477.88,-145.04
2025-03-16 16:15:00+00:00,5033.849999999999,327.43,305.544,212.798,0.38130000000000003,0.0,441.634,528.55,-137.79
2025-03-16 16:30:00+00:00,5086.971,319.978,298.477,214.34699999999998,0.3765,0.0,441.666,529.97,-115.64
2025-03-16 16:45:00+00:00,5146.093,331.01099999999997,307.948,192.51,0.36939999999999995,0.0,441.71,529.98,-96.4
2025-03-16 17:00:00+00:00,5230.054,334.4,312.23600000000005,127.635,0.3525,0.0,441.71,529.99,-76.28
2025-03-16 17:15:00+00:00,5310.907999999999,348.946,325.165,126.72900000000001,0.3496,0.0,441.707,529.98,-56.03
2025-03-16 17:30:00+00:00,5375.527,343.783,321.864,89.926,0.34009999999999996,0.0,441.694,529.98,-43.7
2025-03-16 17:45:00+00:00,5406.05,344.752,323.042,43.544,0.3311,0.0,441.717,529.98,-40.4
2025-03-16 18:00:00+00:00,5432.705,360.178,338.808,19.925,0.3301,0.0,441.717,529.98,-49.88
2025-03-16 18:15:00+00:00,5449.625,370.93899999999996,350.08299999999997,6.022,0.3287,0.0,441.741,529.99,-62.42
2025-03-16 18:30:00+00:00,5485.489,403.58000000000004,382.519,0.61,0.3322,0.0,441.738,529.99,-60.69
2025-03-16 18:45:00+00:00,5553.304,430.43,410.484,0.0,0.3328,0.0,441.633,529.97,-47.38
2025-03-16 19:00:00+00:00,5589.028,456.903,436.616,0.0,0.33509999999999995,0.0,441.639,529.99,-73.57
2025-03-16 19:15:00+00:00,5564.137,476.65099999999995,456.316,0.0,0.3427,0.0,441.649,529.98,-90.32
2025-03-16 19:30:00+00:00,5501.754,529.259,507.48199999999997,0.0,0.3546,0.0,441.62,529.98,-111.36
2025-03-16 19:45:00+00:00,5430.334,542.533,522.379,0.0,0.3618,0.0,441.621,529.98,-124.57
2025-03-16 20:00:00+00:00,5353.834,543.913,520.881,0.0,0.3602,0.0,441.61,529.97,-125.99
2025-03-16 20:15:00+00:00,5286.041,536.19,512.3679999999999,0.0,0.36210000000000003,0.0,441.591,529.97,-132.91
2025-03-16 20:30:00+00:00,5223.111000000001,532.5840000000001,503.561,0.0,0.36450000000000005,0.0,441.583,529.98,-140.24
2025-03-16 20:45:00+00:00,5152.915,574.4680000000001,544.573,0.0,0.3772,0.0,441.604,529.98,-146.95
2025-03-16 21:00:00+00:00,5084.36,638.598,603.696,0.0,0.3933,0.0,441.576,529.98,-172.23
2025-03-16 21:15:00+00:00,4993.752,691.5219999999999,649.12,0.0,0.4094,0.0,441.557,529.98,-193.1
2025-03-16 21:30:00+00:00,4884.959,732.143,679.156,0.0,0.4242,0.0,441.608,529.76,-212.86
2025-03-16 21:45:00+00:00,4780.455,775.759,716.7629999999999,0.0,0.4334,0.0,441.611,487.15,-230.49
2025-03-16 22:00:00+00:00,4708.015,804.289,754.3240000000001,0.0,0.42700000000000005,0.0,436.854,412.16,-246.25
2025-03-16 22:15:00+00:00,4623.916,824.83,782.028,0.0,0.4219,0.0,436.655,337.14,-260.62
2025-03-16 22:30:00+00:00,4531.601000000001,862.8040000000001,810.133,0.0,0.4127,0.0,441.4,287.48,-280.6
2025-03-16 22:45:00+00:00,4449.648,885.165,819.5880000000001,0.0,0.4065,0.0,441.571,250.66,-296.44
2025-03-16 23:00:00+00:00,4494.035,881.204,825.7239999999999,0.0,0.3857,0.0,408.232,179.49,-300.9
2025-03-16 23:15:00+00:00,4459.13,867.6869999999999,824.59,0.0,0.37579999999999997,0.0,362.65,104.49,-284.89
2025-03-16 23:30:00+00:00,4408.547,856.792,819.581,0.0,0.3896,0.0,422.921,93.19,-351.05
2025-03-16 23:45:00+00:00,4333.476,850.311,814.101,0.0,0.38549999999999995,0.0,441.922,52.1,-387.71
2025-03-17 00:00:00+00:00,4300.782,865.141,831.4200000000001,0.0,0.3797,0.0,441.059,1.44,-384.7
2025-03-17 00:15:00+00:00,4251.513,864.283,832.467,0.0,0.3726,0.0,393.714,0.02,-343.07
2025-03-17 00:30:00+00:00,4178.559,863.8190000000001,831.621,0.0,0.3503,0.0,320.019,0.02,-335.34
2025-03-17 00:45:00+00:00,4127.995,917.341,890.35,0.0,0.3519,0.0,265.127,0.02,-298.07
2025-03-17 01:00:00+00:00,4115.404,954.441,930.062,0.0,0.38159999999999994,0.0,293.729,0.02,-312.91
2025-03-17 01:15:00+00:00,4080.183,957.526,929.393,0.0,0.387,0.0,294.647,0.02,-315.42
2025-03-17 01:30:00+00:00,4039.513,1003.0980000000001,974.9309999999999,0.0,0.40369999999999995,0.0,294.669,12.38,-321.96
2025-03-17 01:45:00+00:00,4000.881,1031.366,1005.812,0.0,0.4142,0.0,294.669,11.62,-331.43
2025-03-17 02:00:00+00:00,4061.049,1025.593,1002.562,0.0,0.40759999999999996,0.0,294.653,0.04,-343.83
2025-03-17 02:15:00+00:00,4036.761,1023.823,1004.711,0.0,0.4105,0.0,294.651,0.02,-328.64
2025-03-17 02:30:00+00:00,4009.036,1029.626,1009.756,0.0,0.4146,0.0,294.662,0.02,-332.14
2025-03-17 02:45:00+00:00,3975.214,1025.706,1005.123,0.0,0.4167,0.0,294.639,0.02,-343.0
2025-03-17 03:00:00+00:00,3965.781,1021.1659999999999,996.488,0.0,0.4157,0.0,294.648,0.02,-343.94
2025-03-17 03:15:00+00:00,3933.665,1028.609,1001.487,0.0,0.42,0.0,294.669,0.26,-336.52
2025-03-17 03:30:00+00:00,3899.257,1025.73,996.174,0.0,0.4313,0.0,294.667,43.55,-339.57
2025-03-17 03:45:00+00:00,3875.664,1002.823,978.266,0.0,0.4288,0.0,294.603,69.31,-363.63
2025-03-17 04:00:00+00:00,3879.212,984.273,964.5690000000001,0.0,0.38420000000000004,0.0,254.324,7.94,-339.97
2025-03-17 04:15:00+00:00,3873.219,973.478,962.168,0.0,0.35600000000000004,0.0,184.342,37.99,-301.14
2025-03-17 04:30:00+00:00,3855.804,957.745,945.755,0.0,0.3558,0.0,184.719,112.99,-283.87
2025-03-17 04:45:00+00:00,3842.032,937.688,921.722,0.0,0.3212,0.0,119.581,115.09,-239.48
2025-03-17 05:00:00+00:00,3882.088,924.089,913.052,0.0,0.26780000000000004,0.0,44.168,40.11,-157.0
2025-03-17 05:15:00+00:00,3887.184,896.7330000000001,887.9680000000001,0.0,0.22510000000000002,0.0,-3.134,0.06,-102.99
2025-03-17 05:30:00+00:00,3908.444,896.3629999999999,887.731,0.0,0.2299,0.0,-3.908,0.02,-58.31
2025-03-17 05:45:00+00:00,3942.163,921.3380000000001,911.5989999999999,0.0,0.23920000000000002,0.0,-3.897,0.02,-31.37
2025-03-17 06:00:00+00:00,4056.051,934.0070000000001,927.072,0.0,0.22390000000000002,0.0,-3.93,0.02,-9.89
2025-03-17 06:15:00+00:00,4087.705,942.133,926.822,0.0,0.2214,0.0,-3.924,0.03,12.97
2025-03-17 06:30:00+00:00,4111.035,970.8389999999999,951.4440000000001,0.0,0.2261,0.0,-3.959,0.02,31.3
2025-03-17 06:45:00+00:00,4125.91,980.6890000000001,945.345,3.87,0.22699999999999998,0.0,-3.952,0.03,37.36
2025-03-17 07:00:00+00:00,4260.286,1014.328,978.152,13.309000000000001,0.2439,0.0,-3.974,0.02,73.32
2025-03-17 07:15:00+00:00,4351.598,1053.073,1015.887,23.721999999999998,0.2633,0.0,-4.013,0.02,110.25
2025-03-17 07:30:00+00:00,4424.753,1081.724,1040.28,35.821,0.2636,0.0,-4.015,0.02,129.28
2025-03-17 07:45:00+00:00,4490.734,1102.9270000000001,1058.515,48.842,0.26789999999999997,0.0,-4.005,0.02,157.58
2025-03-17 08:00:00+00:00,4574.604,1125.031,1081.647,63.981,0.2843,0.0,-3.957,0.02,181.96
2025-03-17 08:15:00+00:00,4675.155,1096.344,1052.439,75.88999999999999,0.2901,0.0,-3.968,0.02,188.61
2025-03-17 08:30:00+00:00,4766.892,1089.222,1049.185,85.321,0.3019,0.0,-0.059,0.02,177.43
2025-03-17 08:45:00+00:00,4847.927,1108.1879999999999,1068.541,93.674,0.3176,0.0,0.079,0.02,151.89
2025-03-17 09:00:00+00:00,4937.153,1158.5910000000001,1117.142,110.223,0.33399999999999996,0.0,-3.809,0.02,158.89
2025-03-17 09:15:00+00:00,5024.737,1255.4769999999999,1210.315,126.08,0.3517,0.0,-3.893,0.02,170.37
2025-03-17 09:30:00+00:00,5079.655,1276.1100000000001,1231.91,145.991,0.36090000000000005,0.0,-3.869,0.02,144.92
2025-03-17 09:45:00+00:00,5108.161,1293.346,1251.021,154.85999999999999,0.3625,0.0,-3.875,0.02,110.55
2025-03-17 10:00:00+00:00,5139.345,1361.525,1307.298,169.815,0.36,0.0,-3.891,0.01,80.69
2025-03-17 10:15:00+00:00,5184.2880000000005,1422.353,1373.761,174.144,0.35710000000000003,0.0,-3.874,0.02,86.92
2025-03-17 10:30:00+00:00,5193.231,1482.827,1434.006,164.34300000000002,0.35600000000000004,0.0,-3.857,0.02,80.62
2025-03-17 10:45:00+00:00,5202.267,1595.704,1531.484,165.967,0.3741,0.0,-3.842,0.02,135.51
2025-03-17 11:00:00+00:00,5215.061000000001,1663.786,1597.224,188.32,0.3972,0.0,-3.833,0.02,184.21
2025-03-17 11:15:00+00:00,5201.867,1735.491,1660.0100000000002,190.732,0.4115,0.0,-3.862,0.02,216.73
2025-03-17 11:30:00+00:00,5172.536999999999,1750.489,1671.047,208.73700000000002,0.419,0.0,-3.851,0.02,237.29
2025-03-17 11:45:00+00:00,5150.72,1771.7559999999999,1681.61,224.09900000000002,0.4282,0.0,-3.843,0.02,211.93
2025-03-17 12:00:00+00:00,5168.771000000001,1783.554,1692.054,214.755,0.42710000000000004,0.0,-3.832,0.01,182.4
2025-03-17 12:15:00+00:00,5190.683,1820.079,1733.066,225.11399999999998,0.442,0.0,-3.835,0.02,143.36
2025-03-17 12:30:00+00:00,5191.582,1784.6109999999999,1710.443,224.489,0.44770000000000004,0.0,11.168,0.02,106.17
2025-03-17 12:45:00+00:00,5156.082,1813.1029999999998,1733.757,239.645,0.4595,0.0,15.995,0.01,77.23
2025-03-17 13:00:00+00:00,5148.652,1809.477,1748.601,241.364,0.4664,0.0,28.953,0.02,89.39
2025-03-17 13:15:00+00:00,5102.777,1878.301,1812.366,263.635,0.4863,0.0,30.658,0.02,153.81
2025-03-17 13:30:00+00:00,5052.835999999999,1953.376,1864.41,244.35399999999998,0.5093,0.0,71.275,0.02,109.0
2025-03-17 13:45:00+00:00,5026.130999999999,2041.127,1949.845,222.211,0.5189,0.0,38.095,0.02,136.16
2025-03-17 14:00:00+00:00,4997.65,2028.5639999999999,1929.056,218.314,0.5122,0.0,-3.746,0.02,187.15
2025-03-17 14:15:00+00:00,4992.886,2034.443,1939.735,198.799,0.5112,0.0,-3.871,0.02,191.65
2025-03-17 14:30:00+00:00,4985.911,2088.605,1996.538,179.856,0.5195000000000001,0.0,-3.877,0.02,182.97
2025-03-17 14:45:00+00:00,4956.299,2088.656,1999.8410000000001,159.131,0.5085000000000001,0.0,-3.893,0.02,176.13
2025-03-17 15:00:00+00:00,4964.515,2061.518,1965.808,149.539,0.4878,0.0,-3.872,0.02,166.0
2025-03-17 15:15:00+00:00,4973.737,2076.1730000000002,1989.016,140.69899999999998,0.4807,0.0,-3.886,0.02,146.76
2025-03-17 15:30:00+00:00,4990.153,2129.089,2033.222,130.049,0.5018,0.0,29.991,0.02,155.58
2025-03-17 15:45:00+00:00,5004.397,2126.277,2017.222,108.327,0.48560000000000003,0.0,36.459,0.02,140.42
2025-03-17 16:00:00+00:00,5066.7339999999995,2116.532,2006.941,97.32900000000001,0.45049999999999996,0.0,-18.478,0.02,164.26
2025-03-17 16:15:00+00:00,5178.241,2091.369,2018.176,84.278,0.4286,0.0,-18.483,0.02,171.03
2025-03-17 16:30:00+00:00,5273.753,2128.949,2057.014,78.415,0.4387,0.0,-3.567,0.03,187.27
